,Date,ADANIPORTS,ADANIPOWER,APOLLOHOSP,ASIANPAINT,AUROPHARMA,BAJFINANCE,BALKRISIND,BANKBARODA,BERGEPAINT,BAJAJFINSV,CENTURYTEX,CUMMINSIND,ENGINERSIN,FEDERALBNK,IDFCFIRSTB,CASTROLIND,INDUSINDBK,JINDALSTEL,MCDOWELL-N,MOTHERSUMI,MUTHOOTFIN,NATIONALUM,ICICIPRULI,PIDILITIND,RELCAPITAL,SRTRANSFIN,TORNTPOWER,AMARAJABAT,APOLLOTYRE,BAJAJ-AUTO,BHARATFORG,HEROMOTOCO,HINDUNILVR,IBULHSGFIN,MANAPPURAM,TORNTPHARM,ULTRACEMCO,BHARTIARTL,KAJARIACER,TATAMOTORS,TATAMTRDVR,ACC,ADANIENT,AMBUJACEM,ARVIND,BANKINDIA,BHEL,BOSCHLTD,CADILAHC,CHOLAFIN,DIVISLAB,DLF,EQUITAS,ESCORTS,GODREJCP,GRASIM,HAVELLS,HCLTECH,BSOFT,HDFCBANK,HINDPETRO,CANBK,HINDZINC,IDEA,INDIGO,INFY,IOC,DHFL,ITC,EICHERMOT,JSWSTEEL,JUBLFOOD,JUSTDIAL,KOTAKBANK,EXIDEIND,L&TFH,LUPIN,M&M,GLENMARK,MARICO,MCX,MRF,NCC,NESTLEIND,NTPC,ONGC,PAGEIND,PFC,PNB,RAMCOCEM,RAYMOND,RECLTD,RELIANCE,SAIL,SIEMENS,SRF,STAR,TATAPOWER,TCS,MGL,TECHM,MINDTREE,UBL,UJJIVAN,UNIONBANK,UPL,VEDL,VOLTAS,WIPRO,YESBANK,RELINFRA,AXISBANK,TITAN,ASHOKLEY,BATAINDIA,BEL,BIOCON,BPCL,BRITANNIA,CESC,CIPLA,COALINDIA,DABUR,DISHTV,GAIL,GMRINFRA,HDFC,CONCOR,HINDALCO,DRREDDY,IDBI,IGL,MFSL,M&MFIN,MARUTI,OFSS,NMDC,OIL,POWERGRID,RBLBANK,SHREECEM,SUNPHARMA,TATASTEEL,TATAELXSI,TVSMOTOR,ZEEL,COLPAL,ICICIBANK,LICHSGFIN,SBIN,LT,NBCC,PEL,PETRONET,PVR,TATACHEM,SUNTV
40,2021-07-28,665.400024,97.050003,4028.399902,3004.100098,915.099976,6262.0,2359.899902,78.050003,850.349976,13970.549805,796.049988,836.599976,73.800003,85.550003,50.700001,140.399994,992.75,419.700012,635.950012,228.899994,1546.150024,85.5,652.599976,2295.949951,17.700001,1372.949951,454.600006,713.400024,220.899994,3818.5,778.0,2777.699951,2361.399902,273.899994,208.350006,3084.699951,7654.649902,567.900024,972.799988,284.450012,134.0,2393.899902,1399.900024,409.399994,106.300003,69.900002,60.299999,15012.0,577.349976,481.100006,4890.600098,332.049988,129.949997,1137.449951,1000.950012,1533.550049,1157.599976,983.099976,405.799988,1417.300049,264.950012,143.25,316.25,8.35,1667.449951,1605.599976,104.0,16.700001,209.100006,2550.399902,721.700012,3660.300049,956.700012,1652.849976,176.5,86.349998,1102.949951,728.700012,587.650024,530.150024,1635.099976,79922.75,85.0,18022.550781,116.800003,114.349998,31843.5,125.550003,38.400002,1040.650024,466.100006,145.25,2037.349976,133.850006,1942.150024,7728.0,739.549988,120.349998,3197.800049,1119.25,1119.550049,2708.800049,1443.550049,241.25,35.5,814.650024,270.100006,1016.450012,591.950012,12.95,73.150002,722.900024,1723.550049,121.5,1598.5,189.949997,381.700012,453.450012,3424.100098,82.775002,889.900024,144.050003,590.099976,14.15,137.850006,27.549999,2425.800049,639.400024,416.299988,4731.75,37.700001,546.5,1114.800049,142.5,7165.049805,4373.299805,174.199997,162.699997,171.075043,192.949997,27491.449219,687.799988,1365.0,4177.0,575.650024,200.550003,1792.349976,685.049988,433.049988,425.5,1594.199951,48.5,2310.75,217.0,1335.900024,738.75,537.650024
41,2021-07-29,659.650024,95.400002,4038.75,2997.449951,908.25,6400.100098,2307.5,80.599998,845.5,14599.049805,770.200012,842.049988,74.650002,85.900002,51.950001,140.75,992.049988,437.600006,638.0,238.449997,1563.050049,92.949997,636.349976,2296.5,17.35,1371.0,452.200012,694.849976,216.300003,3763.75,785.200012,2745.699951,2334.75,280.75,208.600006,3037.399902,7700.450195,567.150024,972.200012,292.899994,137.850006,2364.0,1400.25,408.75,106.900002,71.650002,60.200001,14933.299805,572.0,487.149994,4843.799805,340.049988,131.600006,1137.150024,986.849976,1544.599976,1178.75,1007.599976,405.25,1418.25,263.600006,149.649994,323.549988,8.25,1653.199951,1617.0,103.900002,16.700001,206.050003,2528.149902,748.400024,3723.199951,966.75,1641.650024,174.199997,86.25,1085.900024,731.450012,591.599976,527.849976,1610.25,79725.5,86.75,17914.75,116.75,114.75,31526.400391,127.599998,39.400002,1067.050049,453.5,151.399994,2053.25,141.949997,1953.650024,7931.649902,774.0,122.75,3195.800049,1108.800049,1127.800049,2795.5,1418.349976,239.350006,37.849998,819.700012,288.600006,1031.25,590.450012,12.85,73.099998,717.25,1739.150024,125.199997,1612.25,188.800003,382.549988,449.100006,3405.600098,83.800003,883.099976,142.149994,584.599976,14.35,137.5,28.049999,2414.800049,630.099976,458.100006,4672.649902,37.799999,547.599976,1114.849976,148.699997,6993.5,4384.799805,182.75,163.5,167.399994,191.300003,27638.949219,703.0,1458.599976,4276.950195,561.849976,199.100006,1709.5,687.5,414.899994,441.549988,1596.0,51.650002,2317.699951,214.899994,1361.300049,751.700012,545.150024
42,2021-07-30,674.5,95.849998,4035.0,2958.449951,916.599976,6228.100098,2373.850098,80.300003,843.549988,14222.200195,795.75,852.400024,75.050003,87.449997,52.0,138.399994,981.0,431.75,640.75,234.350006,1554.75,93.5,632.950012,2278.800049,18.15,1390.099976,455.200012,719.849976,223.449997,3829.600098,771.650024,2763.300049,2333.300049,275.450012,207.350006,3071.100098,7619.200195,561.650024,994.25,293.950012,139.75,2394.100098,1420.25,411.149994,104.0,74.400002,59.400002,14968.25,586.099976,475.75,4906.100098,337.649994,128.850006,1184.349976,987.799988,1551.349976,1173.650024,1024.949951,401.649994,1426.449951,261.149994,153.199997,320.5,8.25,1647.349976,1610.5,103.150002,16.700001,204.949997,2530.25,736.950012,3775.149902,964.150024,1654.800049,178.649994,88.300003,1107.400024,743.099976,607.450012,546.700012,1603.25,79907.453125,87.800003,17702.650391,118.199997,115.300003,31502.099609,129.949997,39.5,1093.199951,440.700012,151.100006,2035.300049,142.050003,1953.199951,8658.700195,770.5,125.0,3167.449951,1167.349976,1209.550049,2865.199951,1428.599976,238.600006,36.849998,808.549988,301.850006,1059.199951,587.150024,12.75,76.550003,708.900024,1714.550049,132.800003,1619.199951,184.649994,386.350006,445.5,3423.399902,83.879997,920.049988,143.300003,600.700012,14.05,139.550003,28.4,2441.149902,643.900024,444.799988,4711.200195,37.950001,557.75,1122.099976,151.399994,6977.700195,4315.450195,181.199997,166.850006,171.149994,192.949997,28265.75,773.950012,1434.300049,4225.899902,579.299988,202.75,1704.400024,682.5,410.450012,431.799988,1601.449951,51.450001,2318.600098,218.25,1400.199951,763.150024,579.599976
43,2021-08-02,692.0,92.849998,4048.149902,2974.050049,918.299988,6200.5,2499.399902,80.75,841.049988,14125.150391,822.599976,860.450012,74.599998,86.550003,51.849998,138.149994,988.0,424.5,651.25,234.5,1584.650024,95.0,633.849976,2262.550049,18.5,1375.849976,465.399994,720.450012,228.600006,3841.550049,785.299988,2782.199951,2332.800049,287.0,212.800003,3076.350098,7642.049805,565.150024,1000.450012,296.850006,141.0,2424.0,1438.199951,418.100006,105.900002,74.199997,59.849998,15300.099609,591.849976,526.450012,4928.950195,351.850006,126.449997,1200.25,992.349976,1591.650024,1185.099976,1035.400024,397.200012,1422.650024,272.799988,155.600006,324.5,8.25,1663.150024,1631.550049,105.5,16.700001,207.300003,2602.600098,746.700012,3733.949951,966.25,1665.099976,176.0,89.949997,1124.25,757.700012,605.650024,535.5,1591.949951,80420.851563,86.650002,17714.650391,117.75,117.099998,32465.449219,133.600006,40.700001,1094.550049,447.399994,156.649994,2072.5,139.5,1977.949951,9004.950195,762.549988,133.449997,3219.399902,1185.800049,1210.699951,2894.199951,1440.699951,239.649994,36.799999,791.049988,313.25,1053.5,592.25,12.75,79.099998,721.150024,1771.550049,134.800003,1681.699951,183.800003,390.0,457.799988,3504.649902,82.305,921.049988,143.899994,599.049988,14.05,142.850006,29.0,2462.050049,691.299988,445.799988,4701.549805,37.799999,557.5,1103.25,151.850006,7076.950195,4285.799805,180.149994,165.5,171.0,194.550003,29294.25,775.0,1410.050049,4222.799805,572.200012,202.449997,1677.849976,681.400024,407.850006,434.899994,1613.949951,50.650002,2489.850098,219.75,1417.849976,774.650024,572.950012
44,2021-08-03,705.049988,91.849998,4092.699951,3027.0,916.900024,6331.899902,2519.699951,82.650002,845.799988,14295.0,810.099976,909.700012,74.900002,89.150002,51.700001,139.699997,1022.049988,421.75,652.599976,236.699997,1585.400024,94.449997,651.0,2264.149902,18.1,1338.349976,464.450012,724.450012,229.550003,3828.199951,812.200012,2819.100098,2386.850098,285.299988,212.25,3101.5,7843.25,580.200012,1028.400024,303.700012,145.25,2433.100098,1442.800049,422.200012,108.199997,74.349998,59.099998,15238.75,591.950012,516.650024,5006.850098,355.149994,125.050003,1213.5,1017.099976,1592.400024,1231.300049,1039.449951,394.049988,1434.699951,274.649994,157.149994,321.25,7.4,1678.75,1655.199951,106.150002,16.700001,209.899994,2649.300049,740.299988,3784.300049,966.099976,1685.650024,173.0,89.0,1144.199951,770.849976,604.400024,543.900024,1580.5,81018.398438,88.050003,18284.099609,117.650002,117.900002,32922.601563,132.0,40.299999,1107.449951,452.350006,155.5,2087.75,139.100006,2028.199951,9040.0,786.950012,132.600006,3284.899902,1188.949951,1226.25,2884.100098,1455.949951,236.850006,37.400002,790.549988,312.899994,1035.349976,599.400024,12.75,77.349998,738.599976,1840.199951,141.25,1688.699951,182.25,389.299988,463.399994,3573.199951,80.035004,928.150024,144.25,614.25,14.05,143.300003,28.65,2554.649902,699.450012,448.799988,4721.700195,37.950001,556.099976,1124.699951,149.5,7199.399902,4280.350098,181.149994,166.0,174.449997,186.75,29203.5,794.799988,1407.199951,4320.899902,571.799988,204.300003,1673.699951,690.400024,405.899994,446.5,1634.349976,49.700001,2507.0,220.800003,1366.400024,772.25,568.599976
45,2021-08-04,694.700012,90.25,4066.399902,3018.600098,906.549988,6359.149902,2496.449951,83.5,842.200012,14187.200195,780.799988,894.650024,73.849998,87.75,49.75,139.949997,1020.549988,415.950012,643.049988,236.5,1592.300049,93.349998,669.75,2264.300049,17.200001,1321.5,471.75,721.150024,225.449997,3832.0,790.849976,2805.5,2377.100098,271.149994,211.100006,3073.800049,7750.0,574.400024,1034.449951,298.149994,141.350006,2398.600098,1429.550049,419.049988,108.199997,72.599998,58.0,15455.900391,587.75,516.650024,4964.25,350.450012,123.75,1234.150024,988.950012,1554.849976,1233.75,1039.949951,392.200012,1465.300049,272.25,156.800003,319.649994,6.0,1662.550049,1649.25,105.300003,16.700001,208.600006,2641.800049,747.25,3732.25,967.099976,1749.949951,172.850006,89.199997,1152.199951,766.25,595.799988,536.25,1570.849976,80453.0,86.949997,18057.349609,117.849998,117.349998,32760.5,130.800003,39.400002,1073.849976,443.549988,154.399994,2103.75,137.550003,2043.300049,9033.349609,784.900024,131.649994,3273.949951,1174.099976,1216.5,2830.199951,1445.400024,227.600006,36.700001,785.0,311.0,1032.650024,596.799988,12.65,73.5,753.799988,1799.599976,135.199997,1653.75,175.449997,385.600006,457.149994,3578.300049,78.834999,939.650024,144.699997,588.099976,13.6,142.399994,28.299999,2676.050049,692.799988,442.700012,4768.799805,37.700001,545.549988,1108.5,154.350006,7102.899902,4286.399902,179.199997,165.600006,175.25,180.399994,29133.150391,785.75,1416.199951,4251.350098,568.700012,201.800003,1666.75,714.650024,409.600006,456.950012,1623.199951,48.75,2550.5,215.5,1373.849976,763.450012,559.849976
46,2021-08-05,693.549988,88.150002,4073.75,2988.399902,908.099976,6248.25,2497.25,82.449997,838.200012,13994.900391,763.799988,905.349976,73.900002,85.949997,47.799999,139.850006,997.700012,425.350006,646.599976,236.899994,1584.150024,96.599998,650.5,2249.0,16.35,1331.949951,473.200012,717.799988,222.399994,3818.75,781.200012,2818.800049,2357.699951,270.25,212.300003,3056.699951,7659.0,598.700012,1016.950012,299.700012,140.300003,2392.199951,1432.349976,418.899994,105.849998,70.849998,57.25,14876.799805,584.599976,539.650024,4923.549805,351.049988,125.0,1224.550049,976.0,1537.400024,1216.25,1061.150024,402.149994,1484.849976,265.0,156.350006,319.450012,5.95,1648.949951,1653.550049,103.949997,16.700001,215.25,2732.149902,763.25,3692.100098,968.299988,1771.75,171.75,88.25,1145.300049,759.349976,599.0,531.900024,1611.650024,79663.25,89.349998,18208.75,116.5,116.849998,32684.949219,131.75,38.849998,1072.199951,436.350006,155.100006,2134.25,143.050003,2061.600098,8987.0,781.700012,134.550003,3283.949951,1176.449951,1248.199951,2834.550049,1434.300049,218.25,36.099998,777.25,311.850006,1045.300049,600.900024,12.4,72.25,749.299988,1799.300049,134.350006,1651.199951,176.600006,384.149994,453.5,3611.149902,77.065002,945.400024,145.449997,589.549988,13.1,142.899994,28.799999,2661.699951,698.950012,443.100006,4782.299805,37.25,539.549988,1081.75,156.350006,7027.549805,4401.549805,180.050003,162.850006,175.199997,182.0,28966.650391,786.150024,1446.599976,4264.549805,567.549988,201.600006,1654.25,702.450012,408.200012,441.850006,1627.400024,47.950001,2598.800049,217.350006,1342.800049,769.299988,550.450012
47,2021-08-06,710.700012,92.550003,4088.050049,2966.449951,901.299988,6224.299805,2449.199951,83.400002,827.799988,14005.650391,792.450012,900.900024,73.900002,87.150002,49.200001,141.0,1029.5,421.700012,647.849976,236.149994,1547.199951,94.199997,650.950012,2223.300049,17.1,1315.949951,475.049988,731.299988,223.350006,3847.850098,779.599976,2833.800049,2371.5,271.100006,207.449997,3063.949951,7527.649902,607.900024,1028.400024,300.049988,142.100006,2341.350098,1536.650024,403.899994,101.800003,70.900002,57.549999,14901.299805,585.799988,528.799988,4916.0,342.799988,125.0,1199.900024,972.25,1531.0,1232.900024,1049.949951,402.350006,1492.650024,264.950012,157.350006,318.399994,7.1,1646.5,1650.199951,105.900002,16.700001,214.25,2747.350098,757.349976,3715.850098,962.849976,1777.199951,171.949997,89.199997,1150.849976,758.25,596.450012,524.349976,1606.949951,79159.648438,88.099998,18020.650391,117.650002,116.650002,32584.349609,133.550003,39.549999,1049.400024,439.25,156.449997,2089.050049,141.0,2085.550049,8906.099609,732.799988,135.149994,3309.800049,1168.849976,1264.599976,2841.699951,1429.75,222.199997,35.950001,777.299988,314.149994,1047.900024,598.0,12.5,75.699997,740.849976,1787.75,134.149994,1671.400024,175.399994,383.600006,455.600006,3604.0,77.055,911.299988,146.100006,585.200012,13.1,148.75,28.85,2628.100098,690.349976,442.149994,4786.299805,37.549999,535.200012,1088.099976,155.699997,7100.799805,4419.799805,178.350006,167.350006,175.0,177.550003,28386.599609,785.200012,1428.849976,4229.450195,569.950012,196.550003,1643.199951,697.650024,405.350006,435.649994,1610.349976,48.700001,2666.350098,216.100006,1336.349976,823.650024,542.150024
48,2021-08-09,699.900024,90.349998,4003.699951,2992.550049,887.700012,6193.149902,2343.850098,81.150002,812.849976,14242.900391,776.049988,908.900024,74.75,87.75,47.400002,140.600006,1042.800049,418.149994,643.150024,230.899994,1499.199951,82.75,651.900024,2231.800049,16.35,1302.75,456.399994,728.599976,222.949997,3855.149902,775.099976,2836.300049,2384.5,267.399994,200.899994,3073.5,7495.649902,599.25,1033.949951,298.100006,141.300003,2312.600098,1493.400024,405.450012,97.5,69.699997,56.0,14711.0,585.900024,520.700012,4905.700195,342.25,126.050003,1194.300049,975.25,1512.150024,1235.5,1050.550049,400.100006,1503.900024,262.0,154.699997,317.600006,6.9,1662.800049,1663.300049,104.400002,16.700001,213.800003,2729.0,747.349976,3704.449951,972.400024,1780.900024,168.899994,88.400002,1133.699951,774.950012,590.799988,526.200012,1571.199951,80050.648438,85.199997,18202.300781,116.699997,115.0,32470.699219,131.399994,38.75,1026.449951,426.350006,153.350006,2077.149902,134.100006,2069.0,8956.099609,681.200012,132.050003,3322.699951,1142.0,1287.449951,2811.5,1414.349976,217.300003,35.650002,778.099976,309.549988,1024.699951,596.799988,12.45,73.650002,755.5,1799.150024,132.050003,1675.800049,171.149994,382.25,452.5,3636.100098,76.855003,918.650024,143.25,581.75,12.55,145.800003,28.25,2623.899902,670.400024,434.700012,4818.5,38.549999,525.700012,1067.099976,153.649994,7081.75,4458.0,174.449997,165.5,176.449997,178.600006,28272.949219,788.799988,1412.199951,4268.299805,565.849976,191.25,1650.900024,702.849976,406.5,433.399994,1597.449951,47.849998,2814.100098,213.300003,1403.0,846.299988,540.150024
49,2021-08-10,693.0,85.849998,4062.800049,2977.149902,879.5,6170.100098,2319.0,78.099998,811.0,14036.5,759.650024,945.049988,73.150002,86.400002,45.849998,138.75,1033.599976,400.450012,637.299988,223.199997,1475.0,78.300003,658.700012,2222.350098,15.55,1275.5,456.450012,723.400024,215.350006,3797.949951,750.799988,2797.050049,2381.800049,252.850006,191.5,3026.649902,7474.149902,622.200012,1008.349976,294.200012,136.899994,2296.949951,1446.5,400.700012,93.300003,67.400002,54.599998,14443.599609,576.450012,510.5,4955.049805,334.25,123.449997,1270.0,985.200012,1490.599976,1223.849976,1063.699951,410.700012,1507.650024,257.950012,152.800003,309.350006,6.65,1638.75,1677.25,102.25,16.700001,209.850006,2734.350098,722.150024,3751.800049,962.299988,1813.25,167.199997,86.300003,1119.900024,786.299988,580.950012,520.599976,1530.400024,78828.046875,83.349998,18273.300781,114.349998,114.849998,32142.400391,128.300003,37.5,1007.0,408.850006,148.399994,2088.050049,127.25,2059.699951,8861.150391,692.0,130.050003,3333.899902,1125.650024,1323.050049,2797.75,1393.650024,214.350006,34.549999,771.099976,304.75,998.200012,603.849976,12.3,70.0,761.549988,1799.199951,131.350006,1693.800049,169.25,379.0,444.700012,3637.199951,73.949997,912.599976,142.199997,579.799988,12.3,144.850006,27.950001,2671.649902,662.099976,426.950012,4769.75,37.549999,522.099976,1028.25,152.899994,7001.950195,4501.5,168.399994,160.75,172.600006,172.75,27117.650391,793.349976,1373.599976,4238.600098,555.799988,183.399994,1654.300049,700.900024,396.25,426.450012,1588.449951,46.5,2786.149902,213.600006,1418.25,843.650024,523.5
50,2021-08-11,699.150024,83.400002,4026.350098,2972.600098,856.5,6167.799805,2289.75,80.650002,818.400024,14206.200195,765.150024,944.75,72.75,85.199997,46.900002,136.25,1041.199951,421.350006,646.049988,224.399994,1443.300049,82.349998,656.400024,2260.25,15.15,1295.0,457.200012,719.299988,213.5,3727.149902,782.700012,2781.600098,2390.449951,246.949997,168.25,2902.050049,7452.450195,620.849976,1014.75,295.450012,136.100006,2276.050049,1437.050049,398.25,96.300003,67.449997,54.5,14310.799805,563.75,501.549988,4919.100098,331.549988,121.949997,1261.900024,979.799988,1502.400024,1236.75,1066.949951,408.149994,1494.949951,258.899994,154.100006,316.149994,6.65,1640.849976,1677.550049,104.650002,16.700001,208.649994,2718.25,749.099976,3672.350098,959.150024,1780.599976,169.149994,84.199997,1050.75,778.700012,578.400024,516.599976,1520.5,77603.101563,84.199997,18167.800781,116.949997,117.0,32980.601563,128.899994,37.400002,1006.950012,412.950012,148.649994,2117.300049,134.75,2191.399902,8763.0,677.150024,129.600006,3344.199951,1117.849976,1323.599976,2804.550049,1389.300049,211.050003,34.700001,773.799988,324.450012,1000.5,601.25,11.95,70.400002,760.799988,1789.400024,133.5,1666.099976,172.25,372.649994,450.0,3625.5,75.589996,909.849976,143.949997,575.099976,11.85,147.149994,27.950001,2658.5,655.650024,436.649994,4744.850098,37.349998,521.900024,1061.949951,154.0,7021.5,4447.350098,171.800003,163.5,176.350006,177.699997,26547.5,779.549988,1426.199951,4195.299805,560.849976,181.5,1658.25,693.549988,393.649994,428.049988,1583.300049,45.099998,2729.699951,214.25,1390.550049,859.849976,525.299988
51,2021-08-12,704.049988,85.0,4133.100098,2975.5,826.200012,6199.5,2299.850098,81.550003,814.950012,14340.700195,765.400024,948.900024,71.949997,85.599998,45.900002,136.350006,1035.349976,424.25,655.950012,223.699997,1448.449951,84.550003,669.599976,2220.800049,15.9,1309.400024,468.350006,729.5,224.5,3769.350098,827.5,2782.949951,2392.300049,248.350006,166.800003,2911.850098,7468.700195,623.150024,1030.949951,306.0,143.75,2292.0,1442.900024,399.799988,100.050003,68.849998,55.849998,14306.950195,544.0,512.0,4908.850098,334.049988,123.599998,1265.150024,990.799988,1492.300049,1231.900024,1096.5,423.25,1501.400024,255.199997,155.699997,319.799988,6.5,1669.300049,1689.599976,104.099998,16.700001,208.899994,2616.550049,748.900024,3741.050049,958.099976,1787.699951,167.800003,85.349998,975.950012,776.200012,570.599976,515.950012,1509.949951,78236.046875,85.150002,18133.849609,119.150002,116.25,32373.599609,129.649994,37.799999,989.25,417.25,151.0,2110.5,135.0,2191.949951,8804.099609,669.5,133.649994,3351.75,1146.800049,1386.550049,2925.699951,1389.650024,212.149994,35.049999,777.099976,323.549988,986.150024,605.849976,11.95,71.550003,757.349976,1823.599976,133.600006,1675.050049,173.850006,374.399994,448.149994,3620.800049,75.635002,905.299988,144.399994,575.400024,14.0,150.649994,28.15,2668.75,673.0,437.25,4716.399902,38.150002,536.650024,1078.900024,155.25,7012.0,4671.25,173.449997,164.5,187.0,176.25,26593.0,778.650024,1435.349976,4293.600098,552.0,184.899994,1641.300049,701.349976,400.450012,427.149994,1623.449951,46.900002,2718.800049,214.300003,1408.900024,875.849976,527.349976
52,2021-08-13,704.150024,84.949997,4064.100098,2988.699951,761.299988,6156.549805,2292.100098,80.949997,811.150024,14317.5,788.75,975.549988,70.75,85.300003,45.5,135.050003,1024.150024,424.25,660.5,221.449997,1451.199951,83.75,671.400024,2206.699951,15.55,1295.050049,464.25,729.25,225.100006,3825.75,819.700012,2772.199951,2404.5,249.649994,165.699997,2963.75,7460.700195,637.049988,1013.150024,307.25,142.25,2308.600098,1437.0,402.450012,98.050003,68.400002,55.599998,14436.799805,558.450012,503.350006,4948.700195,332.600006,125.25,1272.400024,983.25,1496.900024,1242.150024,1119.449951,421.700012,1526.199951,255.050003,156.0,320.899994,6.3,1676.599976,1712.199951,104.650002,16.700001,211.449997,2546.800049,749.049988,3781.5,957.049988,1788.0,166.25,84.449997,976.849976,778.650024,563.25,515.299988,1502.949951,78872.851563,83.400002,18269.550781,118.25,116.099998,31183.449219,128.350006,37.75,980.049988,419.25,146.850006,2145.649902,133.949997,2244.75,8856.599609,662.150024,132.550003,3463.399902,1141.150024,1383.150024,2920.949951,1396.550049,213.199997,35.0,779.099976,328.649994,985.849976,615.5,11.9,69.699997,759.900024,1837.900024,130.300003,1705.050049,174.5,371.399994,454.899994,3579.550049,78.135002,894.400024,143.75,588.299988,13.25,148.399994,28.049999,2704.149902,666.099976,442.049988,4652.200195,38.299999,535.150024,1078.599976,151.350006,7002.200195,4618.450195,171.75,166.350006,184.75,176.149994,26600.400391,778.299988,1461.650024,4329.100098,553.349976,183.25,1642.0,704.799988,398.149994,431.200012,1668.400024,46.349998,2724.899902,215.800003,1412.25,879.0,525.349976
53,2021-08-16,706.900024,83.050003,4345.100098,2971.399902,738.049988,6377.149902,2284.350098,79.5,815.049988,14549.299805,815.549988,984.0,70.949997,84.800003,44.849998,135.949997,1019.0,430.299988,656.650024,218.5,1474.0,83.199997,671.799988,2218.899902,14.8,1296.650024,459.950012,720.400024,225.949997,3748.449951,804.349976,2747.350098,2426.399902,254.350006,170.100006,2954.850098,7346.649902,634.049988,1046.300049,303.700012,140.300003,2296.25,1430.099976,396.25,95.349998,67.75,54.200001,14206.200195,532.0,501.200012,4898.950195,329.649994,125.050003,1263.75,991.5,1490.900024,1225.699951,1123.650024,427.549988,1530.599976,257.700012,157.449997,330.850006,5.95,1692.400024,1704.400024,107.199997,16.700001,210.899994,2495.850098,761.650024,3751.550049,958.299988,1782.349976,163.649994,83.650002,967.599976,799.299988,569.349976,515.349976,1493.25,78658.796875,81.199997,18295.25,118.849998,115.5,30306.5,132.199997,37.450001,968.549988,414.200012,151.850006,2173.5,134.5,2225.0,8792.900391,634.099976,132.100006,3472.949951,1126.449951,1367.849976,2905.350098,1386.449951,207.25,35.0,772.799988,336.5,988.0,614.049988,11.7,66.800003,762.0,1837.199951,128.0,1691.349976,174.350006,366.950012,464.0,3655.300049,76.459999,888.25,142.0,588.349976,12.9,148.5,28.85,2731.149902,675.900024,441.75,4661.149902,38.099998,539.099976,1054.5,150.850006,6826.850098,4618.299805,172.399994,163.050003,180.699997,172.850006,25978.550781,780.799988,1519.400024,4403.850098,538.25,181.100006,1662.849976,702.650024,393.299988,424.850006,1656.099976,44.799999,2767.800049,214.550003,1401.650024,871.549988,513.650024
54,2021-08-17,692.650024,79.949997,4920.5,3015.300049,731.450012,6410.100098,2301.899902,78.050003,814.950012,14737.25,810.599976,1019.700012,71.650002,83.25,44.150002,133.449997,1000.200012,414.950012,660.200012,216.149994,1473.900024,80.699997,676.299988,2216.100098,14.5,1280.349976,456.149994,711.200012,222.149994,3807.449951,810.799988,2782.600098,2483.800049,248.949997,168.949997,3008.050049,7409.049805,626.349976,1051.650024,297.700012,137.75,2308.75,1441.650024,401.5,92.800003,66.699997,52.75,13994.700195,530.150024,509.350006,4908.350098,325.350006,124.849998,1249.099976,1005.450012,1481.0,1224.400024,1142.949951,428.700012,1514.650024,253.600006,152.649994,317.649994,5.75,1705.550049,1741.650024,105.699997,16.700001,209.199997,2515.649902,744.25,3889.800049,960.049988,1788.349976,163.25,81.599998,974.349976,790.650024,554.0,520.599976,1482.849976,78736.601563,80.699997,18732.550781,117.400002,113.849998,30613.199219,128.550003,36.75,974.200012,413.899994,147.600006,2164.25,130.0,2250.699951,9117.299805,635.450012,131.100006,3553.050049,1126.75,1413.699951,3017.300049,1407.050049,205.25,34.299999,760.75,303.149994,989.349976,634.900024,11.25,63.5,756.75,1874.449951,126.400002,1730.599976,176.050003,366.600006,465.0,3696.5,76.480003,904.650024,139.25,596.599976,12.75,147.0,29.0,2738.399902,665.650024,436.600006,4700.5,38.049999,534.900024,1077.400024,148.5,6885.399902,4605.450195,167.5,166.899994,183.25,170.0,26200.25,784.150024,1503.699951,4715.25,529.799988,178.75,1685.449951,701.200012,387.799988,421.5,1638.75,44.75,2701.600098,223.649994,1393.5,865.349976,509.299988
